a,d,b,a,a,a,a,a,a,a,a,a,a,b,a,a,a,a,a,c,b,a
b,a,a,b,a,a,a,a,a,b,b,a,b,b,b,b,a,d,b,c,c,d
d,d,d,c,a,a,a,d,e,d,c,c,a,f,b,a,a,e,b,d,b,d
e,d,e,b,a,a,a,a,c,a,a,?,b,i,a,a,a,g,b,e,a,d
b,a,a,a,a,a,a,a,a,a,a,b,a,b,b,a,a,c,a,c,a,a
d,e,a,a,a,a,a,b,b,a,a,c,b,e,b,a,a,d,a,d,b,a
d,d,c,a,a,a,a,a,a,a,a,c,b,e,a,b,a,b,a,b,a,a
b,a,b,a,a,a,a,a,a,a,a,b,a,a,b,a,a,b,a,c,a,b
b,d,f,a,b,a,a,a,a,a,a,c,a,c,b,a,a,d,a,c,b,d
d,d,a,a,a,a,a,b,b,a,a,c,b,e,b,a,a,d,a,a,c,d
d,e,b,a,a,a,a,b,a,a,a,c,b,e,b,a,a,d,a,e,b,a
e,d,e,b,a,a,a,b,c,d,a,?,b,i,a,a,a,h,b,e,b,d
g,d,e,b,a,a,a,a,a,d,a,?,b,i,a,a,a,h,b,a,b,a
a,a,d,a,a,a,a,a,a,a,b,c,b,e,b,a,a,e,a,g,a,d
d,d,e,b,a,a,a,b,c,a,a,?,b,i,a,a,a,e,b,e,b,d
g,d,g,a,a,b,a,h,g,a,a,?,a,b,b,a,b,d,b,a,a,e
d,e,a,a,a,a,a,c,c,a,a,c,b,e,b,a,a,d,a,e,c,d
b,b,b,a,a,a,a,a,a,a,a,b,a,c,b,a,a,c,a,c,a,b
b,c,a,b,a,a,a,a,a,b,b,a,b,f,b,b,a,d,b,c,a,a
c,a,a,a,a,a,a,a,a,a,a,b,a,b,b,a,a,c,a,b,a,a
d,d,b,a,a,a,a,c,a,a,a,c,b,e,b,a,a,d,a,a,c,a
b,e,d,c,a,a,a,e,d,d,c,c,a,d,b,a,a,e,b,b,c,a
d,d,e,b,a,a,a,a,c,d,c,?,b,i,a,a,a,e,b,e,b,e
b,e,d,c,a,a,a,d,d,d,c,c,a,f,b,a,a,e,b,b,c,a
d,d,a,a,a,a,a,a,b,a,a,c,b,d,b,a,a,d,a,a,b,d
b,c,a,b,a,a,a,a,a,b,a,a,b,f,b,b,a,d,b,c,c,a
d,d,a,a,a,a,a,b,a,a,a,c,b,d,b,a,a,d,a,a,c,d
d,d,a,a,a,a,a,c,b,a,a,c,b,g,b,a,a,d,a,e,b,a
d,d,b,a,a,a,a,a,a,a,a,c,b,b,b,a,a,d,a,e,b,d
d,e,b,a,a,a,a,b,a,a,a,c,b,g,b,a,a,d,a,d,b,d
e,e,d,c,a,a,a,b,e,d,c,c,a,d,b,a,a,e,b,d,b,d
e,d,d,c,a,a,a,b,e,d,c,c,a,d,b,a,a,e,b,d,c,d
b,e,d,c,a,a,a,e,c,d,c,c,a,f,b,a,a,e,b,d,b,a
g,d,e,b,a,a,a,b,a,d,a,?,b,i,a,a,a,e,b,e,a,a
d,d,b,a,a,a,a,b,a,a,a,c,b,b,b,a,a,d,a,e,b,a
b,a,a,b,a,a,a,a,a,b,a,a,b,a,b,b,a,d,b,c,c,d
b,d,d,a,a,a,a,a,a,a,a,c,b,e,b,a,a,e,a,g,a,a
b,a,d,a,a,a,a,a,a,b,a,c,b,e,b,a,a,e,a,d,a,d
b,b,e,a,b,a,a,a,a,a,a,?,a,e,b,b,a,d,b,c,c,b
e,d,e,b,a,a,a,b,c,a,a,?,b,i,a,a,a,e,b,e,b,e
b,c,a,b,a,a,a,a,a,a,a,a,b,f,b,b,a,d,b,a,c,a
d,d,e,b,a,a,a,b,c,d,a,?,b,i,a,a,a,h,b,a,a,a
d,d,b,a,a,a,a,c,a,a,a,c,b,e,b,a,a,d,a,a,c,d
d,d,a,a,a,a,a,b,b,a,a,c,b,g,b,a,a,d,a,d,b,a
d,d,b,a,a,a,a,c,a,a,a,c,b,d,b,a,a,d,a,e,c,a
d,d,a,a,a,a,a,a,a,a,a,c,b,d,b,a,a,d,a,d,b,d
b,a,a,b,a,a,a,a,a,b,a,a,b,b,b,b,a,d,b,c,a,a
e,e,d,c,a,a,a,d,d,d,c,c,a,d,b,a,a,e,b,d,b,d
d,d,d,d,a,a,a,a,a,b,a,?,a,e,a,a,a,d,b,h,b,d
e,d,d,c,a,a,a,b,d,d,c,c,a,d,b,a,a,e,b,d,b,a
g,d,e,b,a,a,a,e,a,b,b,c,a,e,a,b,a,d,b,i,b,e
e,d,e,b,a,a,a,b,a,d,c,?,b,i,a,a,a,e,b,a,b,a
e,e,d,c,a,a,a,d,c,d,c,c,a,f,b,a,a,e,b,b,c,d
b,c,b,b,a,a,a,a,a,b,a,a,b,f,b,b,a,d,b,a,a,d
d,e,a,a,a,a,a,a,c,a,a,c,b,d,b,a,a,d,a,a,b,d
e,d,e,b,a,a,a,a,c,a,a,?,b,i,a,a,a,e,b,e,b,d
d,d,b,a,a,a,a,c,c,a,a,c,b,d,b,a,a,d,a,a,b,a
g,f,b,a,a,c,a,h,g,a,a,?,a,b,b,a,b,d,b,a,a,e
e,e,a,a,a,a,a,a,a,c,a,d,a,d,b,a,a,c,a,b,b,d
e,d,d,c,a,a,a,d,c,d,c,c,a,d,b,a,a,e,b,b,b,d
d,d,b,a,a,a,a,a,a,a,a,c,b,d,b,a,a,d,a,a,b,a
b,d,f,a,b,a,a,a,a,a,a,c,a,j,b,a,a,d,a,g,a,d
g,d,e,b,a,a,a,b,a,a,a,?,b,i,a,a,a,e,b,a,b,d
a,a,b,a,a,a,a,a,a,a,a,a,a,d,a,a,a,a,a,c,b,a
e,d,e,b,a,a,a,b,a,d,c,?,b,i,a,a,a,g,b,a,b,e
a,d,a,a,a,a,a,a,a,a,a,a,a,d,a,a,a,a,a,a,a,d
b,a,e,a,b,a,a,a,a,a,c,?,a,e,b,b,a,d,b,c,a,a
g,d,e,b,a,a,a,e,a,b,a,c,a,e,a,b,a,d,b,i,c,a
e,e,b,a,a,a,a,a,a,c,a,d,a,e,b,a,a,b,a,a,b,d
b,a,e,a,b,a,a,a,a,a,a,?,a,d,b,b,a,d,b,c,a,b
b,e,d,c,a,a,a,e,e,d,c,c,a,d,b,a,a,e,b,d,b,d
d,e,d,c,a,a,a,b,c,d,c,c,a,c,b,a,a,e,b,b,c,d
d,d,b,a,a,a,a,a,b,a,a,c,b,d,b,a,a,d,a,a,b,a
d,a,b,a,a,a,a,a,a,a,a,c,a,d,a,b,a,f,b,d,c,a
e,d,d,c,a,a,a,b,c,d,c,c,a,c,b,a,a,e,b,b,c,a
g,d,e,b,a,a,a,a,a,a,c,?,b,i,a,a,a,e,b,e,a,e
e,e,d,c,a,a,a,b,e,d,c,c,a,c,b,a,a,e,b,b,c,d
f,f,e,b,b,a,a,a,f,a,a,?,a,e,b,a,a,d,a,f,b,a
g,d,e,b,a,a,a,a,c,d,c,?,b,i,a,a,a,h,b,a,a,d
d,d,a,a,a,a,a,b,b,a,a,c,b,b,b,a,a,d,a,d,c,a
c,a,a,a,a,a,a,a,a,a,a,b,a,c,b,a,a,c,a,c,b,a
g,d,e,b,a,a,a,b,c,d,c,?,b,i,a,a,a,h,b,a,a,a
d,a,a,a,a,a,a,a,a,a,a,c,a,c,a,b,a,f,b,c,c,a
f,f,e,b,b,a,a,a,a,a,a,?,a,e,b,a,a,d,a,e,a,e
e,d,e,b,a,a,a,b,c,d,a,?,b,i,a,a,a,g,b,a,a,e
b,c,b,b,a,a,a,a,a,a,b,a,b,f,b,b,a,d,b,c,c,a
d,d,b,a,a,a,a,b,c,a,a,c,b,b,b,a,a,d,a,a,b,d
b,d,d,a,a,a,a,a,a,b,a,c,b,f,b,a,a,e,a,c,a,a
b,a,a,b,a,a,a,a,a,b,a,a,b,b,b,b,a,d,b,d,a,d
d,d,b,a,a,a,a,a,a,a,a,c,a,g,a,a,a,f,b,f,c,a
d,e,d,c,a,a,a,b,e,d,c,c,a,f,b,a,a,e,b,b,b,a
b,c,b,b,a,a,a,a,a,a,b,a,b,d,b,b,a,d,b,a,a,a
c,a,b,a,a,a,a,a,a,a,a,b,a,a,b,a,a,b,a,c,a,a
b,a,b,b,a,a,a,a,a,b,a,a,b,f,b,b,a,d,b,c,c,d
b,c,b,b,a,a,a,a,a,b,a,a,b,d,b,b,a,d,b,d,c,a
f,f,e,b,b,a,a,a,a,a,a,?,a,h,b,a,a,d,a,g,a,a
d,e,b,a,a,a,a,b,c,a,a,c,b,g,b,a,a,d,a,d,b,a
d,e,a,a,a,a,a,c,b,a,a,c,b,d,b,a,a,d,a,a,c,d
e,d,e,b,a,a,a,a,c,d,a,?,b,i,a,a,a,g,b,a,a,d
b,c,a,b,a,a,a,a,a,a,a,a,b,b,b,b,a,d,b,c,a,d
b,d,b,a,a,a,a,a,a,a,a,a,a,d,a,a,a,a,a,a,a,d
d,d,d,c,a,a,a,e,d,d,c,c,a,c,b,a,a,e,b,b,c,d
d,d,b,a,a,a,a,c,a,a,a,c,b,g,b,a,a,d,a,d,b,a
b,a,a,a,a,a,a,a,a,a,a,b,a,b,b,a,a,b,a,c,b,b
d,d,d,c,a,a,a,b,c,d,c,c,a,d,b,a,a,e,b,b,c,d
d,d,a,a,a,a,a,b,b,a,a,c,b,e,b,a,a,d,a,a,c,a
b,a,b,a,a,a,a,a,a,a,a,b,a,a,b,a,a,c,a,b,a,a
d,d,b,a,a,a,a,c,b,a,a,c,b,d,b,a,a,d,a,a,b,a
b,a,b,b,a,a,a,a,a,b,b,a,b,b,b,b,a,d,b,a,c,d
d,a,a,a,a,a,a,a,a,a,a,c,a,b,a,a,a,f,b,d,a,a
f,f,e,b,b,a,a,a,a,a,a,?,a,e,b,a,a,d,a,f,b,d
d,e,d,c,a,a,a,e,e,d,c,c,a,f,b,a,a,e,b,d,c,d
b,e,d,c,a,a,a,e,c,d,c,c,a,d,b,a,a,e,b,d,b,d
e,e,b,a,a,a,a,a,a,c,a,d,a,b,b,a,a,c,a,b,b,d
d,e,a,a,a,a,a,a,c,a,a,c,b,b,b,a,a,d,a,e,b,d
d,d,e,b,a,a,a,b,c,a,c,?,b,i,a,a,a,h,b,e,a,e
d,d,e,b,a,a,a,b,c,d,c,?,b,i,a,a,a,g,b,e,a,a
a,a,b,a,a,a,a,a,a,a,a,a,a,e,a,a,a,a,a,c,a,a
g,d,i,a,a,c,a,h,g,a,a,?,a,b,b,a,b,d,b,a,a,d
b,d,f,a,b,a,a,a,a,a,a,c,a,e,b,a,a,d,a,f,a,b
b,e,d,c,a,a,a,b,c,d,c,c,a,f,b,a,a,e,b,d,c,a
c,b,b,a,a,a,a,a,a,a,a,b,a,b,b,a,a,c,a,c,b,b
g,d,e,b,a,a,a,b,c,d,a,?,b,i,a,a,a,g,b,a,b,d
d,d,a,a,a,a,a,a,b,a,a,c,b,b,b,a,a,d,a,d,c,a
b,c,a,b,a,a,a,a,a,a,a,a,b,d,b,b,a,d,b,a,a,a
d,d,b,a,a,a,a,c,b,a,a,c,b,d,b,a,a,d,a,d,b,d
b,b,e,a,b,a,a,a,a,a,c,?,a,c,b,b,a,d,b,c,c,e
g,d,e,b,a,a,a,b,c,a,a,?,b,i,a,a,a,e,b,a,b,a
d,d,e,b,a,a,a,b,a,d,a,?,b,i,a,a,a,g,b,e,b,d
d,e,a,a,a,a,a,b,c,a,a,c,b,b,b,a,a,d,a,e,c,a
b,d,f,a,b,a,a,a,a,a,a,c,a,c,b,a,a,d,a,f,b,b
d,a,b,a,a,a,a,a,a,a,a,c,a,g,a,a,a,f,b,f,a,a
d,e,d,c,a,a,a,d,d,d,c,c,a,c,b,a,a,e,b,b,c,d
e,d,d,c,a,a,a,d,d,d,c,c,a,d,b,a,a,e,b,d,c,d
d,e,b,a,a,a,a,b,a,a,a,c,b,d,b,a,a,d,a,a,b,d
b,d,d,c,a,a,a,b,e,d,c,c,a,f,b,a,a,e,b,b,b,a
d,d,b,a,a,a,a,c,c,a,a,c,b,b,b,a,a,d,a,e,b,d
b,b,e,a,b,a,a,a,a,d,c,?,a,c,b,b,a,d,b,c,c,a
d,d,e,b,a,a,a,b,a,d,c,?,b,i,a,a,a,h,b,a,a,d
d,e,b,a,a,a,a,b,a,a,a,c,b,b,b,a,a,d,a,e,b,d
g,d,e,b,a,a,a,b,c,d,a,?,b,i,a,a,a,g,b,a,a,e
e,d,d,c,a,a,a,d,e,d,c,c,a,d,b,a,a,e,b,d,c,a
a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,c,b,d
e,d,e,b,a,a,a,b,a,a,c,?,b,i,a,a,a,e,b,e,b,d
f,f,e,b,b,a,a,f,a,a,a,?,a,e,b,a,a,d,a,f,b,e
g,d,e,b,a,a,a,a,c,d,a,?,b,i,a,a,a,h,b,e,a,d
d,d,c,a,a,a,a,a,a,a,a,c,b,d,a,b,a,b,a,b,a,d
b,c,a,b,a,a,a,a,a,a,a,a,b,f,b,b,a,d,b,d,c,a
d,f,e,e,c,a,a,i,h,c,c,b,a,k,b,a,b,i,b,i,b,e
e,d,e,b,a,a,a,a,a,d,c,?,b,i,a,a,a,e,b,e,b,d
d,d,c,a,a,a,a,a,a,a,a,c,b,d,a,b,a,b,a,c,a,a
g,f,e,a,a,a,a,a,a,a,a,c,a,e,a,b,a,d,a,c,d,d
d,d,a,a,a,a,a,b,b,a,a,c,b,b,b,a,a,d,a,d,b,a
d,d,a,a,a,a,a,c,b,a,a,c,b,d,b,a,a,d,a,a,b,a
d,d,d,d,a,a,a,a,a,b,a,?,a,d,a,a,a,d,b,c,b,a
a,d,d,a,a,a,a,a,a,a,b,c,b,d,b,a,a,e,a,d,a,d
b,b,e,a,b,a,a,a,a,a,c,?,a,e,b,b,a,d,b,c,a,a
e,d,e,b,a,a,a,b,a,d,c,?,b,i,a,a,a,e,b,e,a,e
d,d,e,b,a,a,a,a,c,d,a,?,b,i,a,a,a,g,b,e,b,d
b,c,b,b,a,a,a,a,a,b,b,a,b,a,b,b,a,d,b,a,a,a
d,e,a,a,a,a,a,b,b,a,a,c,b,d,b,a,a,d,a,d,b,a
b,e,d,c,a,a,a,b,d,d,c,c,a,d,b,a,a,e,b,d,c,d
b,c,a,b,a,a,a,a,a,b,b,a,b,d,b,b,a,d,b,d,a,a
c,a,a,a,a,a,a,a,a,a,a,b,a,c,b,a,a,b,a,b,b,b
d,d,d,c,a,a,a,d,c,d,c,c,a,f,b,a,a,e,b,b,c,d
e,d,d,c,a,a,a,e,d,d,c,c,a,f,b,a,a,e,b,d,b,a
b,e,d,c,a,a,a,e,e,d,c,c,a,f,b,a,a,e,b,b,c,d
e,d,e,b,a,a,a,b,c,d,a,?,b,i,a,a,a,e,b,a,b,e
c,a,b,a,a,a,a,a,a,a,a,b,a,b,b,a,a,c,a,b,b,a
d,e,a,a,a,a,a,c,c,a,a,c,b,e,b,a,a,d,a,e,c,a
c,a,a,a,a,a,a,a,a,a,a,b,a,a,b,a,a,b,a,c,b,b
c,b,b,a,a,a,a,a,a,a,a,b,a,c,b,a,a,b,a,c,b,a
d,d,e,b,a,a,a,b,c,d,a,?,b,i,a,a,a,e,b,a,a,d
g,d,e,b,a,a,a,b,a,d,a,?,b,i,a,a,a,h,b,e,b,a
d,e,a,a,a,a,a,c,b,a,a,c,b,d,b,a,a,d,a,e,c,d
b,a,b,a,a,a,a,a,a,a,a,b,a,e,b,a,a,b,a,c,b,b
c,b,b,a,a,a,a,a,a,a,a,b,a,c,b,a,a,c,a,b,a,a
d,d,d,c,a,a,a,b,c,d,c,c,a,c,b,a,a,e,b,d,c,d
d,e,a,a,a,a,a,b,a,a,a,c,b,d,b,a,a,d,a,a,c,a
b,b,b,a,a,a,a,a,a,a,a,b,a,c,b,a,a,b,a,b,b,a
g,d,h,a,a,b,a,h,g,a,a,?,a,b,b,a,b,d,b,a,a,d
b,a,e,a,b,a,a,a,a,d,a,?,a,e,b,b,a,d,b,c,c,e
f,f,e,b,b,a,a,a,f,a,a,?,a,h,b,a,a,d,a,a,b,e
b,d,d,c,a,a,a,e,e,d,c,c,a,f,b,a,a,e,b,d,b,d
d,e,a,a,a,a,a,b,b,a,a,c,b,b,b,a,a,d,a,a,c,a
g,d,e,b,a,a,a,a,a,d,c,?,b,i,a,a,a,h,b,a,b,a
e,d,d,c,a,a,a,b,d,d,c,c,a,c,b,a,a,e,b,b,c,a
d,d,a,a,a,a,a,a,c,a,a,c,b,g,b,a,a,d,a,e,b,a
b,a,b,a,a,a,a,a,a,a,a,b,a,c,b,a,a,b,a,b,b,a
b,a,b,b,a,a,a,a,a,a,b,a,b,b,b,b,a,d,b,a,a,a
d,d,e,b,a,a,a,e,a,c,c,?,a,e,a,a,a,d,b,a,c,d
d,d,b,a,a,a,a,b,a,a,a,c,b,b,b,a,a,d,a,a,c,a
b,c,b,b,a,a,a,a,a,b,a,a,b,d,b,b,a,d,b,c,c,d
e,d,e,b,a,a,a,a,c,a,a,?,b,i,a,a,a,e,b,a,a,e
d,e,b,a,a,a,a,a,c,a,a,c,b,d,b,a,a,d,a,a,c,a
g,d,e,b,a,a,a,b,a,d,a,?,b,i,a,a,a,h,b,e,a,d
f,f,e,b,b,a,a,f,f,a,a,?,a,e,b,a,a,d,a,e,a,a
a,d,a,a,a,a,a,a,a,a,a,a,a,d,a,a,a,a,a,a,b,a
d,e,a,a,a,a,a,b,b,a,a,c,b,g,b,a,a,d,a,d,b,d
b,b,a,a,a,a,a,a,a,a,a,b,a,c,b,a,a,b,a,c,a,b
d,d,e,b,a,a,a,b,c,d,a,?,b,i,a,a,a,g,b,e,b,e
d,d,b,a,a,a,a,a,a,a,a,c,b,b,a,b,a,c,a,c,a,d
a,d,d,a,a,a,a,a,a,a,a,c,b,f,b,a,a,e,a,d,a,a
d,e,b,a,a,a,a,b,a,a,a,c,b,g,b,a,a,d,a,a,c,a
d,d,b,a,a,a,a,a,a,a,a,c,b,b,a,b,a,b,a,c,c,d
d,e,b,a,a,a,a,a,c,a,a,c,b,g,b,a,a,d,a,d,b,a
b,a,b,b,a,a,a,a,a,b,a,a,b,f,b,b,a,d,b,a,a,a
a,e,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,d,b,a,c,c
a,a,b,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,b,d
b,d,b,a,a,a,a,a,a,a,a,a,a,b,a,a,a,a,a,c,b,d
e,e,a,a,a,a,a,a,a,c,a,d,a,b,b,a,a,c,a,b,b,a
d,d,b,a,a,a,a,a,b,a,a,c,b,g,b,a,a,d,a,e,c,d
d,e,b,a,a,a,a,b,b,a,a,c,b,d,b,a,a,d,a,a,b,a
d,e,d,c,a,a,a,e,e,d,c,c,a,d,b,a,a,e,b,b,b,a
e,d,e,b,a,a,a,a,c,a,a,?,b,i,a,a,a,g,b,e,a,e
d,d,e,b,a,a,a,a,c,d,a,?,b,i,a,a,a,h,b,a,b,a
d,d,b,a,a,a,a,a,a,a,a,c,b,e,b,a,a,d,a,a,c,d
d,e,a,a,a,a,a,c,c,a,a,c,b,e,b,a,a,d,a,d,c,a
b,b,a,a,a,a,a,a,a,a,a,b,a,e,b,a,a,c,a,b,b,b
b,c,b,b,a,a,a,a,a,b,b,a,b,f,b,b,a,d,b,c,c,a
d,e,b,a,a,a,a,c,c,a,a,c,b,b,b,a,a,d,a,d,b,a
d,d,b,a,a,a,a,c,c,a,a,c,b,g,b,a,a,d,a,e,c,d
b,a,b,b,a,a,a,a,a,a,a,a,b,b,b,b,a,d,b,a,c,a
d,d,a,a,a,a,a,a,c,a,a,c,b,d,b,a,a,d,a,e,b,a
d,d,b,a,a,a,a,a,a,a,a,c,b,d,a,b,a,b,a,b,c,d
b,a,b,a,a,a,a,a,a,a,a,b,a,e,b,a,a,b,a,b,b,a
d,d,a,a,a,a,a,a,a,a,a,c,a,c,a,a,a,f,b,f,a,a
b,e,d,c,a,a,a,d,c,d,c,c,a,c,b,a,a,e,b,b,c,a
g,d,e,b,a,a,a,a,a,d,c,?,b,i,a,a,a,g,b,a,a,d
d,d,a,a,a,a,a,a,a,a,a,c,b,d,b,a,a,d,a,e,c,a
e,d,e,b,a,a,a,b,a,d,c,?,b,i,a,a,a,g,b,e,a,a
d,d,b,a,a,a,a,a,b,a,a,c,b,d,b,a,a,d,a,d,c,a
b,d,b,a,a,a,a,a,a,a,a,a,a,b,a,a,a,a,a,a,a,d
e,e,d,c,a,a,a,e,e,d,c,c,a,f,b,a,a,e,b,b,c,a
e,d,e,b,a,a,a,a,a,a,c,?,b,i,a,a,a,h,b,a,a,e
e,d,e,b,a,a,a,b,c,a,a,?,b,i,a,a,a,e,b,a,a,a
b,c,b,b,a,a,a,a,a,a,a,a,b,f,b,b,a,d,b,a,c,a
b,e,d,c,a,a,a,b,d,d,c,c,a,f,b,a,a,e,b,b,b,d
